id,annotator_code,combo_id,seed_id,level,class_tag,ratio_type,model_a,model_b,a_existence,a_appearance,a_interaction,b_existence,b_appearance,b_interaction,preference,prompt_ilogical,created_at
d823a4f6-c61c-4b1d-b1ea-1fe3f1351029,6,60521,35130,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,1,0,0,0,A,False,2026-04-23 01:20:48.778476+00:00
1ef1ba22-ac3a-4053-9972-095a034fc243,5,61127,35281,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,1,1,1,0,0,A,False,2026-04-23 01:21:16.628578+00:00
dc8c9183-5364-4363-85b7-0544c082306a,5,61128,35281,2,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,1,0,A,False,2026-04-23 01:21:29.861946+00:00
d8f8d3cf-e6e3-4b18-93f5-540be85e065c,6,60522,35130,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,1,A,False,2026-04-23 01:22:08.141826+00:00
8fd5f672-39ce-49d9-87c9-d11ccdeccfa9,5,61129,35282,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,0,0,1,0,0,0,A,False,2026-04-23 01:22:19.239212+00:00
ae93b48b-9ed6-4061-ba88-557f5f19ce8e,5,61130,35282,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-23 01:22:37.730799+00:00
09e8c30b-5384-4481-b600-c2ab6b4c6ba3,6,60523,35130,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-23 01:22:53.130755+00:00
953a0727-34a2-4208-9079-599c2763e8b4,5,61131,35282,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-23 01:23:03.342054+00:00
743bc2de-2949-4e98-b680-820932a42d97,6,60524,35130,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,0,0,A,False,2026-04-23 01:23:15.204008+00:00
d2d79d38-0f85-402a-95fe-ce583c50e542,5,61132,35282,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,1,1,1,1,B,False,2026-04-23 01:23:30.504798+00:00
7f7ed84c-12ee-4248-96c7-08638b489c9c,5,61133,35283,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-23 01:24:00.916978+00:00
d2f9bf51-3a9c-4ba6-9959-3b89845a8db7,6,60533,35133,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-23 01:24:08.712398+00:00
f52a891c-bd5a-4366-a9ed-0263c9aba2f5,6,60534,35133,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,1,1,0,0,B,False,2026-04-23 01:24:41.648279+00:00
12fc5ebc-1cfb-4836-9ccd-8f451e2a4cd0,5,61134,35283,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 01:24:59.804891+00:00
18042902-294d-4fc5-aa60-83655bb98fab,6,60535,35133,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-23 01:25:11.294348+00:00
dcc49a87-8424-45cf-a08d-202096c76c48,6,60536,35133,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,1,0,0,1,B,False,2026-04-23 01:25:30.902622+00:00
4e37b38c-ed9c-4772-b8cb-d6a0b933d1e4,6,60545,35136,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-23 01:25:56.141817+00:00
bc6aa370-093a-4d9c-8fa9-47916df423e4,5,61135,35283,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,0,0,B,False,2026-04-23 01:26:03.106062+00:00
0348a217-06b1-4539-b4ef-a9c5e9bea295,5,61136,35283,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,0,0,A,False,2026-04-23 01:26:16.387484+00:00
317ad7e8-a026-4804-a680-505e7aefed3f,6,60546,35136,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,1,0,0,0,A,False,2026-04-23 01:30:09.260924+00:00
00b418af-d363-4daa-a739-9309edefb595,6,60547,35136,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-23 01:30:41.685063+00:00
406b20e2-3296-4fdc-bf1d-2936aee392b1,6,60548,35136,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,1,1,1,0,B,False,2026-04-23 01:31:05.647377+00:00
e017bbd2-dc19-4b8f-bb88-1648ebafe4a9,6,60557,35139,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 01:31:47.358069+00:00
5578c57f-b581-4c04-9d73-772c4c1365a4,6,60558,35139,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 01:32:24.240795+00:00
8d04307e-c6dd-49a6-aee2-6de423b4523f,6,60559,35139,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-23 01:33:08.828078+00:00
4c461202-3fb4-4e1e-bb3f-ae52fa92c972,6,60560,35139,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,0,1,0,1,A,False,2026-04-23 01:33:51.230524+00:00
8f104f9a-0696-400d-8a8d-f8c2cb0a9eda,6,60569,35142,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 01:34:46.367264+00:00
e1a5b7f3-954d-4a00-aa97-c21c9b83123f,6,60570,35142,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 01:35:29.911748+00:00
0f4a5c56-da9d-4e17-a054-028c34c7abb1,6,60571,35142,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-23 01:36:11.454544+00:00
63c20c96-b796-49a4-b732-563ae4a1c0f7,6,60572,35142,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,1,0,1,1,0,1,A,False,2026-04-23 01:40:48.136594+00:00
84985025-da7c-432d-a959-9db13a8149ec,6,60581,35145,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 01:41:57.070323+00:00
7dafda78-9e50-4194-b6c1-6a870259906f,6,60582,35145,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-23 01:42:18.408597+00:00
0654fb34-2d04-415f-9330-287b0fbf67dd,6,60583,35145,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,1,A,False,2026-04-23 01:43:05.162917+00:00
ae6f1466-cad1-49ee-a315-107be7be322e,6,60584,35145,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-23 01:43:24.444700+00:00
30770984-6729-4a65-a33c-ad76e9aba078,6,60593,35148,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 01:44:09.292569+00:00
8c6bb9de-054a-41ee-a44d-c8748d5cd26c,6,60594,35148,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-23 01:44:43.957056+00:00
666bfebf-a72f-45e7-8d67-27768302e14f,6,60595,35148,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,1,B,False,2026-04-23 01:45:10.837108+00:00
194f7b94-5130-403f-9e2f-0f5604194fdd,6,60596,35148,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,1,A,False,2026-04-23 01:45:28.518895+00:00
3d6adee9-531a-4250-81fd-46f1ffe82ff9,6,60693,35173,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 01:46:45.910188+00:00
efadafe9-438d-4987-8528-fb6e90832524,6,60694,35173,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-23 02:00:12.517994+00:00
aa3b40ba-7b69-4409-943a-96f505c47a94,6,60695,35173,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,0,1,0,0,A,False,2026-04-23 02:00:58.895643+00:00
87cbcb4b-10f7-46bc-8847-3a837a39444e,6,60696,35173,2,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,0,0,A,False,2026-04-23 02:01:15.251545+00:00
0b07b5be-9c20-42eb-be53-fce1d839a691,6,60705,35176,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-23 02:02:53.291268+00:00
ab5e189a-5f29-44bf-8ad2-3fa6e818aa87,6,60706,35176,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 02:03:26.638811+00:00
f98e9615-42b8-4075-87e5-94fca3b8ef0f,6,60707,35176,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 02:52:37.008769+00:00
d694950f-97b8-4cef-abdf-3296d00eb95d,6,60708,35176,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,1,B,False,2026-04-23 02:52:52.146284+00:00
fbed465f-6c19-44a7-9f71-5ed695620980,6,60717,35179,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-23 02:53:25.641350+00:00
bbd3df44-de55-4850-a4d5-8dca1a56a15f,6,60718,35179,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,0,1,0,0,A,False,2026-04-23 02:54:22.570450+00:00
01bd9b1a-06c5-4f4e-8ada-146cb10a6413,6,60719,35179,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,1,1,B,False,2026-04-23 02:55:09.131463+00:00
23603de2-680e-4116-a7a8-da5d87157806,3,60529,35132,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 03:07:00.156672+00:00
1583a68e-dd2d-4017-94f1-65f76bd4d8c7,3,60530,35132,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-23 03:07:19.403514+00:00
8ac20d9a-5390-4219-b4eb-f1f2043dc603,3,60531,35132,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-23 03:07:44.846051+00:00
b00c9b21-99e0-4dce-9ef1-609724aea0f4,3,60532,35132,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,1,0,1,1,0,B,False,2026-04-23 03:08:06.123133+00:00
c7942de0-f3d1-45fe-9afa-89a99686e559,3,60537,35134,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-23 03:08:43.613821+00:00
63b78919-ddfb-48fd-8450-5699a4ef5398,3,60538,35134,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 03:09:36.190850+00:00
d355f018-74f9-4f21-a57b-7b3337cce641,3,60539,35134,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,1,1,1,0,1,A,False,2026-04-23 03:10:03.565981+00:00
7927135a-1bb2-4c2d-9c84-9408cdab4576,3,60540,35134,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,1,0,1,1,1,B,False,2026-04-23 03:10:14.931318+00:00
925d8161-888c-428a-8e74-81f4fb5a2ce0,5,61137,35284,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,True,2026-04-23 03:19:23.654015+00:00
0abc8adb-8b07-4f0a-8315-291946fa5647,5,61138,35284,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,0,0,B,False,2026-04-23 03:20:10.214381+00:00
d88bf387-4756-470c-8bc5-d9bfca9c124d,5,61139,35284,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,1,1,0,0,A,False,2026-04-23 03:21:11.732662+00:00
53e9ea09-fb9d-4763-95b3-177c58b030fc,5,61140,35284,2,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,0,1,0,0,A,False,2026-04-23 03:21:33.575220+00:00
c63ab70d-5e20-4064-bf3f-62a462c1eedf,5,61141,35285,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 03:25:23.868399+00:00
8e122616-aaeb-41ad-b6bd-7c45c0611f78,5,61142,35285,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-23 03:30:18.026743+00:00
7c8650b5-342e-4c09-8b5c-d8bbd28460cc,5,61143,35285,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,1,1,B,False,2026-04-23 03:32:13.462707+00:00
6d0e1e7f-2092-4a73-a72a-ee93fe633a7d,5,61144,35285,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,1,1,1,1,B,False,2026-04-23 03:32:32.083894+00:00
51e6de21-2d7e-4b80-a53a-206fdd218dbe,5,61145,35286,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,1,B,False,2026-04-23 03:39:53.884430+00:00
ff2b9d4b-75fe-42bf-b75b-dc8b75b05f41,5,61146,35286,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,1,1,0,0,B,False,2026-04-23 03:42:45.907904+00:00
96bd624c-9bee-4a90-ba59-1c62123cd450,5,61147,35286,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,1,1,1,0,B,False,2026-04-23 03:43:28.535584+00:00
5e767c2e-9033-47ed-a215-f3e52de6430a,5,61148,35286,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 03:44:02.756011+00:00
00c3e27e-a601-4d6d-89e3-86c75b79cde3,5,61149,35287,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 03:54:09.225673+00:00
c179cbba-be06-4538-8a74-5d5bb24f6dc9,5,61150,35287,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-23 03:56:10.288133+00:00
7c0d45d5-f9b3-4e90-8e58-fc91c0cc9493,5,61151,35287,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,0,1,B,False,2026-04-23 03:56:36.984635+00:00
7676ce78-0503-4da5-bfd3-92e7a14653eb,5,61152,35287,2,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,1,0,A,False,2026-04-23 03:56:49.744624+00:00
db7cbc02-72c5-4f5a-8cf8-a535be4fdd00,6,60720,35179,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,1,1,1,1,B,False,2026-04-23 04:15:05.745681+00:00
297e961e-d1e1-4f20-bdaf-d758ec80c097,6,60729,35182,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-23 04:15:39.590030+00:00
1c4ffc13-68ba-4d28-b9ed-b11e6188db1e,6,60730,35182,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 04:16:14.175284+00:00
c1603031-9184-4388-8111-2b8a88b2e53f,6,60731,35182,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,0,1,0,0,A,False,2026-04-23 04:16:44.936336+00:00
9c40d47e-3685-48dd-9c9d-a157d7d62d5b,6,60732,35182,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,1,0,1,1,0,B,False,2026-04-23 04:17:14.172829+00:00
ed70b97c-94f8-4cff-bedb-d6ac4eabed6c,5,61153,35288,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 04:42:21.194243+00:00
cc7b4fb0-3648-4f47-997d-f1545346154a,5,61154,35288,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-23 04:42:46.219124+00:00
15617404-a7b2-4781-a52d-bc6ee0d745c1,5,61155,35288,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-23 04:44:11.933846+00:00
dff734ea-f38f-42c4-827d-f4eb7babb0b5,5,61156,35288,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,1,1,1,1,B,False,2026-04-23 04:44:26.625814+00:00
80f33dfb-193f-4243-8726-f47d0f8c54e0,5,61157,35289,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-23 05:03:05.095375+00:00
6005ab1a-5325-47eb-b541-5669809337c3,5,61158,35289,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-23 05:04:13.152351+00:00
dd30239f-9d1a-4486-9ef3-025e2b83009f,5,61159,35289,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-23 05:05:55.143407+00:00
8e55ac8b-21ea-417c-95e5-fa2703fecf1c,5,61160,35289,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-23 05:06:08.763682+00:00
f60ce6d0-377c-4b41-aae2-8bc218f25a56,5,61161,35290,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 05:07:20.394197+00:00
dbfd61b0-7b93-4f3f-b8a3-0c830f75e175,5,61162,35290,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 05:09:27.941767+00:00
ed33f29d-04f7-41be-a2e3-6eb5f3db2f48,5,61163,35290,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,0,1,1,0,B,False,2026-04-23 05:11:15.879918+00:00
b639508b-5494-4fe5-8851-0d1b1a52a726,5,61164,35290,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,1,0,1,1,1,B,False,2026-04-23 05:11:32.312683+00:00
926160cd-87ae-48da-b4b9-02a6b63479e7,5,61165,35291,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 05:12:54.976355+00:00
00ac0c15-82c9-4f9e-82a8-997ab4fb4ac5,5,61166,35291,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-23 05:15:34.874950+00:00
a9b7f98a-0b88-45b5-8ec8-0613c8f4168c,5,61167,35291,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,1,1,1,0,1,B,False,2026-04-23 05:16:09.052755+00:00
ff4d7cb9-c573-4f9f-9127-c48cfb949128,5,61168,35291,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,1,1,1,1,B,False,2026-04-23 05:16:26.911236+00:00
f974372d-f281-4351-acb1-9e0b1d0ced80,5,61169,35292,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-23 05:17:15.929933+00:00
88011276-37a6-47c0-b90d-0c6364a56be7,5,61170,35292,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,1,B,False,2026-04-23 05:18:20.873250+00:00
1631cddf-0390-4cfc-88b2-3148e0a1a842,5,61171,35292,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,0,B,False,2026-04-23 05:18:51.482743+00:00
369e40a9-f1ca-47f0-a799-8dd1eded1c13,5,61172,35292,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,1,0,B,False,2026-04-23 05:19:34.064486+00:00
f9a48222-3d3f-44a5-b23b-b24e596b0577,5,61173,35293,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,0,B,True,2026-04-23 05:21:44.095334+00:00
8a2d847b-6ff7-42db-882b-05203b086546,5,61174,35293,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,1,1,0,0,A,True,2026-04-23 05:25:48.618763+00:00
07667654-bfc8-4f1c-834b-b7546b07115e,5,61175,35293,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,1,B,False,2026-04-23 05:26:26.945793+00:00
03c59145-7d37-40f1-931d-38940f50ccb8,5,61176,35293,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,1,0,1,1,1,B,False,2026-04-23 05:26:56.591068+00:00
500f5b0d-8ace-412c-ac00-cfee55ee4aa2,5,61177,35294,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 05:28:57.296700+00:00
70ee0cac-e716-4e8f-a84b-88481df59a7d,5,61178,35294,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-23 05:29:45.476452+00:00
fd113118-1650-49ad-a453-7019209c580f,5,61179,35294,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,0,1,B,False,2026-04-23 05:30:55.305961+00:00
e07b3071-48ed-47e4-9d6e-d5e565b91e3b,5,61180,35294,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,0,1,A,False,2026-04-23 05:31:19.773268+00:00
11096f4b-6504-45aa-a835-e5cc14237aa7,5,61181,35295,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,1,B,False,2026-04-23 05:33:36.119826+00:00
30514376-785c-4a47-b67b-3d0643879780,5,61182,35295,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-23 05:41:51.353979+00:00
86719d38-55fa-4270-9be0-60121ce2b490,5,61183,35295,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,0,B,False,2026-04-23 05:42:58.581584+00:00
71a28184-7725-42ae-b51e-731dfb502e60,5,61184,35295,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 05:43:50.959234+00:00
c85c53b5-495d-4b22-b33f-f964d9637e59,5,61185,35296,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 05:44:36.163551+00:00
48649554-2911-47e3-944f-587d9aaa6544,5,61186,35296,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-23 05:47:27.675023+00:00
bf606687-8c9e-4065-9228-1c918ae2fe97,5,61187,35296,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-23 05:49:23.628271+00:00
3ff6ae95-aa28-4f22-8382-7b992d1741b9,5,61188,35296,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,1,0,1,1,1,B,False,2026-04-23 05:50:19.572799+00:00
460c0acb-c330-4c06-831f-c58c8a21d922,5,61189,35297,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,0,0,0,1,A,False,2026-04-23 05:52:38.656738+00:00
899395ff-8e2b-439c-91e8-88174507aeab,5,61190,35297,6,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 05:55:49.498780+00:00
31ca3747-ab52-4ef5-8c3c-860abb601a36,5,61191,35297,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,0,1,0,0,0,1,A,False,2026-04-23 05:56:33.308625+00:00
dddbe15b-71da-4bde-b490-6479a461ebf4,5,61192,35297,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,0,1,0,0,A,False,2026-04-23 05:56:53.504590+00:00
484349cf-2887-4584-b5b4-1fa825b41d95,5,61193,35298,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-23 05:58:07.969515+00:00
53c40b6e-3059-4dee-b040-c30fd8e4ad6b,6,60741,35185,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-23 05:59:31.261600+00:00
0ba1ff20-8fda-4091-8cf0-c24a379f1a39,6,60742,35185,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-23 06:00:24.815352+00:00
dd435d68-b28d-45fc-81e3-6edc25efb37d,6,60743,35185,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,0,B,False,2026-04-23 06:01:03.817868+00:00
a54fd801-11ba-4799-af34-6fb1fb46377c,6,60744,35185,2,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,0,0,0,1,A,False,2026-04-23 06:01:21.392222+00:00
bf7e5f11-f282-40c7-9010-a6ec809b2c7c,6,60753,35188,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,0,0,0,B,False,2026-04-23 06:02:18.770092+00:00
c6fde36e-3d11-4117-97d8-9db4ff944c51,5,61194,35298,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,1,0,0,0,0,A,False,2026-04-23 06:02:26.420593+00:00
0344a163-0923-4789-846d-d25495de5458,5,61195,35298,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-23 06:04:31.827350+00:00
268960ef-b103-4f6c-b023-455911376956,5,61196,35298,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-23 06:05:52.196182+00:00
669044ef-3fd2-413d-884d-19738f5f7322,5,61197,35299,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,0,1,0,0,A,False,2026-04-23 06:09:36.178240+00:00
09c95dfd-d91c-4306-ac58-3fdd5341e933,5,61198,35299,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,0,B,False,2026-04-23 06:11:24.034008+00:00
c268668b-4581-439e-94ad-a9125002821f,5,61199,35299,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,1,B,False,2026-04-23 06:11:46.716997+00:00
0639ee33-9da8-4b97-a7fc-9ad67ee6c64a,5,61200,35299,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,0,B,False,2026-04-23 06:12:39.193081+00:00
